Time,X,Y,Z,Yaw,FDHeight
10:28:46.785,-2.475958,0.106691,-3.256126,2,0.5
10:28:46.835,-2.475958,0.106691,-3.256126,2,0.5
10:28:46.886,-2.475958,0.106691,-3.256126,2,0.5
10:28:46.936,-2.475958,0.073793,-3.277263,2,0.5
10:28:46.987,-2.475958,0.073793,-3.277263,2,0.5
10:28:47.037,-2.475958,0.073793,-3.277263,2,0.5
10:28:47.088,-2.475958,0.073793,-3.277263,2,0.5
10:28:47.138,-2.482904,0.048391,-3.285598,2,0.5
10:28:47.189,-2.482904,0.048391,-3.285598,2,0.5
10:28:47.240,-2.482904,0.048391,-3.285598,2,0.6
10:28:47.290,-2.482904,0.048391,-3.285598,2,0.6
10:28:47.340,-2.480033,0.048391,-3.294128,2,0.6
10:28:47.390,-2.480033,0.048391,-3.294128,2,0.6
10:28:47.441,-2.480033,0.048391,-3.294128,2,0.6
10:28:47.491,-2.480033,0.048391,-3.294128,2,0.6
10:28:47.542,-2.479821,-0.002178,-3.294128,2,0.6
10:28:47.593,-2.479821,-0.002178,-3.294128,2,0.6
10:28:47.643,-2.479821,-0.002178,-3.294128,2,0.6
10:28:47.694,-2.479821,-0.002178,-3.294128,2,0.6
10:28:47.745,-2.481885,-0.037119,-3.294128,2,0.6
10:28:47.796,-2.481885,-0.037119,-3.294128,2,0.6
10:28:47.846,-2.481885,-0.037119,-3.294128,2,0.6
10:28:47.897,-2.486751,-0.037119,-3.294128,2,0.6
10:28:47.948,-2.486751,-0.037119,-3.294128,2,0.6
10:28:47.998,-2.486751,-0.037119,-3.294128,2,0.6
10:28:48.048,-2.486751,-0.037119,-3.294128,2,0.6
10:28:48.098,-2.490576,-0.118114,-3.294128,2,0.6
10:28:48.149,-2.490576,-0.118114,-3.294128,2,0.6
10:28:48.199,-2.490576,-0.118114,-3.294128,2,0.6
10:28:48.250,-2.490576,-0.118114,-3.294128,2,0.6
10:28:48.300,-2.491030,-0.118114,-3.294128,2,0.6
10:28:48.351,-2.491030,-0.118114,-3.294128,2,0.6
10:28:48.401,-2.491030,-0.118114,-3.294128,2,0.6
10:28:48.452,-2.491030,-0.118114,-3.294128,2,0.6
10:28:48.502,-2.491030,-0.118114,-3.294128,2,0.6
10:28:48.553,-2.491328,-0.205948,-3.294128,2,0.6
10:28:48.603,-2.491328,-0.205948,-3.294128,2,0.6
10:28:48.653,-2.491328,-0.205948,-3.294128,2,0.6
10:28:48.703,-2.491328,-0.205948,-3.294128,2,0.6
10:28:48.753,-2.487374,-0.241660,-3.294128,2,0.6
10:28:48.803,-2.487374,-0.241660,-3.294128,2,0.6
10:28:48.853,-2.487374,-0.241660,-3.294128,2,0.6
10:28:48.904,-2.487374,-0.241660,-3.294128,2,0.6
10:28:48.955,-2.481729,-0.241660,-3.294128,2,0.6
10:28:49.005,-2.481729,-0.241660,-3.294128,2,0.6
10:28:49.055,-2.481729,-0.241660,-3.294128,2,0.6
10:28:49.106,-2.481729,-0.241660,-3.294128,2,0.6
10:28:49.156,-2.479145,-0.241660,-3.294128,2,0.6
10:28:49.207,-2.479145,-0.241660,-3.294128,2,0.6
10:28:49.257,-2.479145,-0.241660,-3.294128,2,0.6
10:28:49.307,-2.479145,-0.241660,-3.294128,2,0.6
10:28:49.357,-2.477662,-0.360845,-3.294128,2,0.6
10:28:49.408,-2.477662,-0.360845,-3.294128,2,0.6
10:28:49.458,-2.477662,-0.360845,-3.294128,2,0.6
10:28:49.508,-2.477662,-0.360845,-3.294128,2,0.6
10:28:49.558,-2.477662,-0.397878,-3.294128,2,0.6
10:28:49.609,-2.477662,-0.397878,-3.294128,2,0.6
10:28:49.659,-2.477662,-0.397878,-3.294128,2,0.6
10:28:49.709,-2.477662,-0.397878,-3.294128,2,0.6
10:28:49.760,-2.477662,-0.397878,-3.332316,2,0.6
10:28:49.811,-2.477662,-0.397878,-3.332316,2,0.6
10:28:49.861,-2.477662,-0.397878,-3.332316,2,0.6
10:28:49.913,-2.477662,-0.397878,-3.332316,2,0.6
10:28:49.963,-2.481069,-0.397878,-3.332316,2,0.6
10:28:50.013,-2.481069,-0.397878,-3.332316,2,0.6
10:28:50.063,-2.481069,-0.397878,-3.332316,2,0.6
10:28:50.114,-2.481069,-0.397878,-3.332316,2,0.6
10:28:50.165,-2.481069,-0.448594,-3.322371,2,0.6
10:28:50.216,-2.481069,-0.448594,-3.322371,2,0.6
10:28:50.266,-2.481069,-0.448594,-3.322371,2,0.6
10:28:50.318,-2.483668,-0.448594,-3.322371,2,0.6
10:28:50.368,-2.483668,-0.448594,-3.322371,2,0.6
10:28:50.419,-2.483668,-0.448594,-3.322371,2,0.6
10:28:50.469,-2.483668,-0.448594,-3.322371,2,0.6
10:28:50.520,-2.485956,-0.427420,-3.312932,2,0.6
10:28:50.570,-2.485956,-0.427420,-3.312932,2,0.6
10:28:50.621,-2.485956,-0.427420,-3.312932,2,0.6
10:28:50.672,-2.485956,-0.427420,-3.312932,2,0.6
10:28:50.722,-2.485956,-0.408151,-3.303410,2,0.6
10:28:50.772,-2.485956,-0.408151,-3.303410,2,0.6
10:28:50.823,-2.485956,-0.408151,-3.303410,2,0.6
10:28:50.873,-2.485956,-0.408151,-3.303410,2,0.6
10:28:50.923,-2.485956,-0.392937,-3.303410,2,0.5
10:28:50.974,-2.485956,-0.392937,-3.303410,2,0.5
10:28:51.024,-2.485956,-0.392937,-3.303410,2,0.5
10:28:51.074,-2.485956,-0.392937,-3.303410,2,0.5
10:28:51.125,-2.487506,-0.380986,-3.232682,2,0.5
10:28:51.175,-2.487506,-0.380986,-3.232682,2,0.5
10:28:51.225,-2.487506,-0.380986,-3.232682,2,0.5
10:28:51.276,-2.487506,-0.380986,-3.232682,2,0.5
10:28:51.326,-2.487506,-0.380986,-3.232682,2,0.4
10:28:51.377,-2.487506,-0.380986,-3.232682,2,0.4
10:28:51.427,-2.487506,-0.380986,-3.232682,2,0.4
10:28:51.478,-2.487506,-0.380986,-3.232682,2,0.4
10:28:51.528,-2.488270,-0.380986,-3.146514,2,0.4
10:28:51.578,-2.488270,-0.380986,-3.146514,2,0.4
10:28:51.628,-2.488270,-0.380986,-3.146514,2,0.4
10:28:51.679,-2.488270,-0.380986,-3.146514,2,0.4
10:28:51.730,-2.488270,-0.380986,-3.146514,2,0.4
10:28:51.780,-2.488270,-0.380986,-3.146514,2,0.4
10:28:51.830,-2.488270,-0.380986,-3.146514,2,0.3
10:28:51.881,-2.488270,-0.380986,-3.146514,2,0.3
10:28:51.931,-2.488270,-0.380986,-3.146514,2,0.3
10:28:51.981,-2.488270,-0.380986,-3.146514,2,0.3
10:28:52.032,-2.488270,-0.380986,-3.146514,2,0.3
10:28:52.082,-2.488270,-0.380986,-3.146514,2,0.3
10:28:52.132,-2.488270,-0.340579,-3.146514,2,0.3
10:28:52.182,-2.488270,-0.340579,-3.146514,2,0.3
10:28:52.233,-2.488270,-0.340579,-3.146514,2,0.3
10:28:52.284,-2.488270,-0.340579,-3.146514,2,0.2
10:28:52.334,-2.488270,-0.340579,-3.146514,2,0.2
10:28:52.385,-2.491862,-0.340579,-3.146514,2,0.2
10:28:52.436,-2.491862,-0.340579,-3.146514,2,0.2
10:28:52.486,-2.491862,-0.340579,-3.146514,2,0.2
10:28:52.536,-2.491862,-0.340579,-3.146514,2,0.2
10:28:52.587,-2.491862,-0.340579,-3.146514,2,0.2
10:28:52.638,-2.491862,-0.340579,-3.146514,2,0.2
10:28:52.688,-2.491862,-0.340579,-3.146514,2,0.2
10:28:52.738,-2.491862,-0.340579,-3.146514,2,0.1
10:28:52.789,-2.491862,-0.340579,-3.146514,2,0.1
10:28:52.839,-2.491862,-0.340579,-3.146514,2,0.1
10:28:52.889,-2.491862,-0.340579,-3.146514,2,0.1
10:28:52.940,-2.491862,-0.340579,-3.146514,2,0.1
10:28:52.990,-2.491862,-0.340579,-3.146514,2,0.1
10:28:53.040,-2.491862,-0.340579,-3.146514,2,0.1
10:28:53.090,-2.491862,-0.340579,-3.146514,2,0.1
10:28:53.140,-2.502023,-0.350359,-3.146514,2,0.0
10:28:53.191,-2.502023,-0.350359,-3.146514,2,0.0
10:28:53.241,-2.502023,-0.350359,-3.146514,2,0.0
10:28:53.292,-2.502023,-0.350359,-3.146514,2,0.0
10:28:53.342,0.012681,-0.350359,-3.146514,2,0.0
10:28:53.392,0.012681,-0.350359,-3.146514,2,0.0
10:28:53.443,0.012681,-0.350359,-3.146514,2,0.0
10:28:53.493,0.012681,-0.350359,-3.146514,2,0.0
10:28:53.543,-2.495364,-0.358918,-3.146514,2,0.0
10:28:53.594,-2.495364,-0.358918,-3.146514,2,0.0
10:28:53.644,-2.495364,-0.358918,-3.146514,2,0.0
10:28:53.695,-2.495364,-0.358918,-3.146514,2,0.0
10:28:53.745,-2.495364,-0.360206,-2.655329,2,0.0
10:28:53.795,-2.495364,-0.360206,-2.655329,2,0.0
10:28:53.846,-2.495364,-0.360206,-2.655329,2,0.0
10:28:53.897,-2.495364,-0.360206,-2.655329,2,0.0
10:28:53.947,-2.495364,-0.355323,-2.610975,2,0.0
10:28:53.997,-2.495364,-0.355323,-2.610975,2,0.0
10:28:54.048,-2.495364,-0.355323,-2.610975,2,-0.1
10:28:54.098,-2.495364,-0.355323,-2.610975,2,-0.1
10:28:54.149,-2.495364,-0.355323,-2.610975,2,-0.1
10:28:54.199,-2.495364,0.015400,-2.610975,2,-0.1
10:28:54.250,-2.495364,0.015400,-2.610975,2,-0.1
10:28:54.300,-2.495364,0.015400,-2.610975,2,-0.1
10:28:54.351,-2.495364,0.015402,-0.005225,2,-0.1
10:28:54.401,-2.495364,0.015402,-0.005225,2,-0.1
10:28:54.451,-2.495364,0.015402,-0.005225,2,-0.1
10:28:54.501,-2.495364,0.015402,-0.005225,2,-0.1
10:28:54.552,-2.495364,-0.343364,-0.005225,2,-0.2
10:28:54.602,-2.495364,-0.343364,-0.005225,2,-0.2
10:28:54.653,-2.495364,-0.343364,-0.005225,2,-0.2
10:28:54.704,-2.495364,0.015414,-0.005225,2,-0.2
10:28:54.754,-2.495364,0.015414,-0.005225,2,-0.2
10:28:54.805,-2.495364,0.015414,-0.005225,2,-0.2
10:28:54.855,-2.495364,0.015414,-0.005225,2,-0.2
10:28:54.905,-2.485227,-0.328729,-0.005225,2,-0.2
10:28:54.955,-2.485227,-0.328729,-0.005225,2,-0.2
10:28:55.006,-2.485227,-0.328729,-0.005225,2,-0.2
10:28:55.056,-2.485227,-0.328729,-0.005225,2,-0.2
10:28:55.107,-2.485227,-0.328729,-0.005225,2,-0.2
10:28:55.157,-2.485227,-0.328729,-0.005225,2,-0.2
10:28:55.207,0.012649,0.015427,-0.005196,2,-0.3
10:28:55.258,0.012649,0.015427,-0.005196,2,-0.3
10:28:55.308,0.012652,0.015427,-0.005196,2,-0.3
10:28:55.359,0.012652,0.015427,-0.005196,2,-0.3
10:28:55.409,0.012652,0.015427,-0.005196,2,-0.3
10:28:55.460,0.012652,0.015427,-0.005196,2,-0.4
10:28:55.510,-2.466420,-0.295498,-2.289745,2,-0.4
10:28:55.561,-2.466420,-0.295498,-2.289745,2,-0.4
10:28:55.611,-2.466420,-0.295498,-2.289745,2,-0.4
10:28:55.662,-2.466420,-0.295498,-2.289745,2,-0.4
10:28:55.712,0.012564,-0.295498,-0.005427,2,-0.4
10:28:55.762,0.012564,-0.295498,-0.005427,2,-0.4
10:28:55.813,0.012564,-0.295498,-0.005427,2,-0.4
10:28:55.863,0.012564,-0.295498,-0.005427,2,-0.4
10:28:55.914,-2.458966,-0.295498,-0.005427,2,-0.4
10:28:55.964,-2.458966,-0.295498,-0.005427,2,-0.4
10:28:56.015,-2.458966,-0.295498,-0.005427,2,-0.4
10:28:56.065,-2.458966,-0.295498,-0.005427,2,-0.4
10:28:56.115,-2.458966,-0.263866,-0.005427,2,-0.4
10:28:56.165,-2.458966,-0.263866,-0.005427,2,-0.4
10:28:56.216,-2.458966,-0.263866,-0.005427,2,-0.4
10:28:56.266,-2.458966,-0.263866,-0.005427,2,-0.4
10:28:56.316,-2.451971,-0.252292,-2.283139,2,-0.4
10:28:56.366,-2.451971,-0.252292,-2.283139,2,-0.4
10:28:56.417,-2.451971,-0.252292,-2.283139,2,-0.4
10:28:56.467,-2.451971,-0.252292,-2.283139,2,-0.4
10:28:56.518,-2.451971,-0.252292,-2.283139,2,-0.4
10:28:56.568,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:56.618,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:56.670,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:56.721,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:56.772,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:56.822,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:56.874,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:56.924,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:56.975,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.026,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.078,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.131,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.182,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.233,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.284,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.334,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.385,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.438,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.492,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.543,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.593,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.644,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.697,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.748,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.803,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.853,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.920,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:57.970,-2.447932,-0.241072,-2.294047,2,-0.4
10:28:58.021,-2.447932,-0.224945,-2.311101,2,-0.4
10:28:58.072,-2.435566,-0.219927,-2.312073,2,-0.4
10:28:58.122,-2.435566,-0.219927,-2.312073,2,-0.4
10:28:58.173,-2.431343,-0.219927,-2.313006,2,-0.4
10:28:58.224,-2.431343,-0.219927,-2.313006,2,-0.4
10:28:58.274,-2.431343,-0.219927,-2.313006,2,-0.4
10:28:58.325,-2.430610,-0.219927,-2.313006,2,-0.4
10:28:58.377,-2.430610,-0.219927,-2.313006,2,-0.4
10:28:58.428,-2.430610,-0.219927,-2.313006,2,-0.4
10:28:58.479,-2.430610,-0.219927,-2.313006,2,-0.4
10:28:58.530,-2.430610,-0.219927,-2.318099,2,-0.4
10:28:58.580,-2.430610,-0.219927,-2.318099,2,-0.4
10:28:58.630,-2.430610,-0.219927,-2.318099,2,-0.3
10:28:58.680,-2.430610,-0.219927,-2.318099,2,-0.3
10:28:58.731,-2.429106,-0.225385,-2.323443,2,-0.3
10:28:58.781,-2.429106,-0.225385,-2.323443,2,-0.3
10:28:58.831,-2.429106,-0.225385,-2.323443,2,-0.3
10:28:58.882,-2.429106,-0.225385,-2.323443,2,-0.3
10:28:58.932,-2.429106,-0.225385,-2.328711,2,-0.3
10:28:58.982,-2.429106,-0.225385,-2.328711,2,-0.3
10:28:59.032,-2.429106,-0.225385,-2.328711,2,-0.3
10:28:59.083,-2.429106,-0.225385,-2.328711,2,-0.3
10:28:59.133,-2.431669,-0.222461,-2.328711,2,-0.3
10:28:59.183,-2.431669,-0.222461,-2.328711,2,-0.3
10:28:59.233,-2.431669,-0.222461,-2.328711,2,-0.3
10:28:59.284,-2.431669,-0.222461,-2.328711,2,-0.3
10:28:59.334,-2.431372,-0.222461,-2.328711,2,-0.3
10:28:59.384,-2.431372,-0.222461,-2.328711,2,-0.3
10:28:59.434,-2.431372,-0.222461,-2.328711,2,-0.3
10:28:59.485,-2.431372,-0.222461,-2.328711,2,-0.3
10:28:59.535,-2.431372,-0.225465,-2.328711,2,-0.3
10:28:59.585,-2.431372,-0.225465,-2.328711,2,-0.3
10:28:59.636,-2.431372,-0.225465,-2.328711,2,-0.3
10:28:59.687,-2.431372,-0.225465,-2.328711,2,-0.3
10:28:59.737,-2.431372,-0.225465,-2.328711,2,-0.4
10:28:59.788,-2.431372,-0.225465,-2.328711,2,-0.4
10:28:59.839,-2.431372,-0.225465,-2.328711,2,-0.4
10:28:59.889,-2.431372,-0.225465,-2.328711,2,-0.4
10:28:59.940,-2.433824,-0.223689,-2.328711,2,-0.4
10:28:59.990,-2.433824,-0.223689,-2.328711,2,-0.4
10:29:00.040,-2.433824,-0.223689,-2.328711,2,-0.5
10:29:00.091,-2.433824,-0.223689,-2.328711,2,-0.5
10:29:00.141,-2.433824,-0.223689,-2.188519,2,-0.5
10:29:00.191,-2.433824,-0.223689,-2.188519,2,-0.5
10:29:00.242,-2.433824,-0.223689,-2.188519,2,-0.5
10:29:00.293,-2.433824,-0.223689,-2.188519,2,-0.5
10:29:00.343,-2.434547,-0.223689,-2.188519,2,-0.6
10:29:00.393,-2.434547,-0.223689,-2.188519,2,-0.6
10:29:00.443,-2.434547,-0.223689,-2.188519,2,-0.6
10:29:00.494,-2.434547,-0.220721,-2.188519,2,-0.6
10:29:00.544,-2.434547,-0.220721,-2.188519,2,-0.6
10:29:00.594,-2.434547,-0.220721,-2.188519,2,-0.6
10:29:00.644,-2.434547,-0.220721,-2.188519,2,-0.6
10:29:00.695,0.013115,0.015666,-0.002753,2,-0.6
10:29:00.745,0.013115,0.015666,-0.002753,2,0.0
10:29:00.795,0.013115,0.015666,-0.002753,4,0.0
10:29:00.845,0.013115,0.015666,-0.002753,4,0.0
10:29:00.895,0.013115,0.015666,-0.002753,4,0.0
10:29:00.946,0.013115,0.015666,-0.005269,4,0.0
10:29:00.996,0.013115,0.015666,-0.005269,4,0.0
10:29:01.046,0.013115,0.015666,-0.005269,4,0.0
10:29:01.097,0.013115,0.015666,-0.005269,4,0.0
10:29:01.147,0.013046,0.015068,-0.005269,4,0.0
10:29:01.197,0.013046,0.015068,-0.005269,4,0.0
10:29:01.248,0.013046,0.015068,-0.005269,4,0.0
10:29:01.298,0.013046,0.015068,-0.005269,4,0.0
10:29:01.349,0.013046,0.015068,-0.005269,4,0.0
10:29:01.399,0.013046,0.015068,-0.005269,4,0.0
10:29:01.449,0.013046,0.015068,-0.005269,4,0.0
10:29:01.499,0.013046,0.015068,-0.005269,4,0.0
10:29:01.550,0.013054,0.015073,-0.005269,4,0.0
10:29:01.600,0.013054,0.015073,-0.005269,4,0.0
10:29:01.650,0.013054,0.015073,-0.005269,4,0.0
10:29:01.701,0.013054,0.015073,-0.005269,4,0.0
10:29:01.751,0.013061,0.015073,-0.005212,4,0.0
10:29:01.802,0.013061,0.015073,-0.005212,4,0.0
10:29:01.852,0.013061,0.015073,-0.005212,4,0.0
10:29:01.903,0.013061,0.015073,-0.005212,4,0.0
10:29:01.953,0.013061,0.015076,-0.005212,4,0.0
10:29:02.003,0.013061,0.015076,-0.005212,4,0.0
10:29:02.053,0.013061,0.015076,-0.005212,4,0.0
10:29:02.104,0.013061,0.015076,-0.005212,4,0.0
10:29:02.154,0.013061,0.015076,-0.005212,4,0.0
10:29:02.205,0.013061,0.015076,-0.005212,4,0.0
10:29:02.255,0.013061,0.015076,-0.005212,4,0.0
10:29:02.306,0.013061,0.015076,-0.005212,4,0.0
10:29:02.356,0.013061,0.015076,-0.005212,4,0.0
10:29:02.406,0.013061,0.015076,-0.005212,4,0.0
10:29:02.457,0.013061,0.015076,-0.005212,4,0.0
10:29:02.508,0.013061,0.015076,-0.005212,4,0.0
10:29:02.558,0.013066,0.015076,-0.005212,4,0.0
10:29:02.609,0.013066,0.015076,-0.005212,4,0.0
10:29:02.659,0.013066,0.015076,-0.005212,4,0.0
10:29:02.710,0.013066,0.015076,-0.005212,4,0.0
10:29:02.760,0.013066,0.015076,-0.005173,4,0.0
10:29:02.812,0.013066,0.015076,-0.005173,4,0.0
10:29:02.862,0.013066,0.015076,-0.005173,4,0.0
10:29:02.912,0.013058,0.015076,-0.005168,4,0.0
10:29:02.962,0.013058,0.015076,-0.005168,4,0.0
10:29:03.013,0.013058,0.015076,-0.005168,4,0.0
10:29:03.064,0.013058,0.015076,-0.005168,4,0.0
10:29:03.114,0.013058,0.015076,-0.005161,4,0.0
10:29:03.164,0.013058,0.015076,-0.005161,4,0.0
10:29:03.215,0.013058,0.015076,-0.005161,4,0.0
10:29:03.266,0.013058,0.015076,-0.005161,4,0.0
10:29:03.316,0.013051,0.015076,-0.005161,4,0.0
10:29:03.366,0.013051,0.015076,-0.005161,4,0.0
10:29:03.417,0.013051,0.015076,-0.005161,4,0.0
10:29:03.467,0.013051,0.015076,-0.005161,4,0.0
10:29:03.517,0.013047,0.015076,-0.005161,4,0.0
10:29:03.568,0.013047,0.015076,-0.005161,4,0.0
10:29:03.618,0.013047,0.015076,-0.005161,4,0.0
10:29:03.668,0.013047,0.015076,-0.005161,4,0.0
10:29:03.719,0.013047,0.015076,-0.005161,4,0.0
10:29:03.770,0.013047,0.015076,-0.005161,4,0.0
10:29:03.820,0.013047,0.015076,-0.005161,4,0.0
10:29:03.871,0.013047,0.015076,-0.005161,4,0.0
10:29:03.921,0.013047,0.015120,-0.005161,4,0.0
10:29:03.972,0.013047,0.015120,-0.005161,4,0.0
10:29:04.022,0.013047,0.015120,-0.005161,4,0.0
10:29:04.072,0.013047,0.015120,-0.005161,4,0.0
10:29:04.122,0.013047,0.015120,-0.005131,4,0.0
10:29:04.173,0.013047,0.015120,-0.005131,4,0.0
10:29:04.223,0.013047,0.015120,-0.005131,4,0.0
10:29:04.273,0.013047,0.015120,-0.005131,4,0.0
10:29:04.323,0.013031,0.015130,-0.005128,4,0.0
10:29:04.374,0.013031,0.015130,-0.005128,4,0.0
10:29:04.424,0.013031,0.015130,-0.005128,4,0.0
10:29:04.475,0.013031,0.015130,-0.005128,4,0.0
10:29:04.526,0.013027,0.015135,-0.005128,4,0.0
10:29:04.576,0.013027,0.015135,-0.005128,4,0.0
10:29:04.626,0.013027,0.015135,-0.005128,4,0.0
10:29:04.677,0.013027,0.015135,-0.005128,4,0.0
10:29:04.727,0.013027,0.015142,-0.005116,4,0.0
10:29:04.777,0.013027,0.015142,-0.005116,4,0.0
